packet sequence:	174	184	129	201	0	0	0	0	0	0	0	0	0

	-2	8	0	0	2

	-3	8	0	0	1

	-3	9	0	0	2

	-2	9	0	0	0

	-2	10	0	0	2

	-1	10	0	0	0

	-1	11	0	0	2

	-1	12	0	0	2

	-1	13	0	0	2

	-1	14	0	0	2

	-2	14	0	0	1

	-2	13	0	0	3

	-1	13	0	0	0

	-1	14	0	0	2

	0	14	0	0	0

	-1	14	0	0	1

	-1	15	0	0	2

	0	15	0	0	0

	0	16	0	0	2

	1	16	0	0	0

	0	16	0	0	1

	1	16	0	0	0

	2	16	0	0	0

	2	17	0	0	2

	2	16	0	0	3

	2	15	0	0	3

	1	15	0	0	1

	2	15	0	0	0

	1	15	0	0	1

	0	15	0	0	1

	-1	15	0	0	1

	0	15	0	0	0

	1	15	0	0	0

	1	16	0	0	2

	1	15	0	0	3

	0	15	0	0	1

	1	15	0	0	0

	0	15	0	0	1

	-1	15	0	0	1

	-1	16	0	0	2

	-2	16	0	0	1

	-3	16	0	0	1

	-3	17	0	0	2

	-2	17	0	0	0

	-2	18	0	0	2

	-3	18	0	0	1

	-4	18	0	0	1

	-4	19	0	0	2

	-3	19	0	0	0

	-3	20	0	0	2

	-4	20	0	0	1

	-5	20	0	0	1

	-5	19	0	0	3

	-5	20	0	0	2

	-4	20	0	0	0

	-3	20	0	0	0

	-3	19	0	0	3

	-3	18	0	0	3

	-2	18	0	0	0

	-2	19	0	0	2

	-2	18	0	0	3

	-1	18	0	0	0

	-1	17	0	0	3

	0	17	0	0	0

	0	18	0	0	2

	-1	18	0	0	1

	-1	17	0	0	3

	-1	16	0	0	3

	0	16	0	0	0

	-1	16	0	0	1

	-1	15	0	0	3

	-1	16	0	0	2

	-1	15	0	0	3

	-2	15	0	0	1

	-2	16	0	0	2

	-2	15	0	0	3

	-2	16	0	0	2

	-1	16	0	0	0

	-1	17	0	0	2

	-2	17	0	0	1

	-3	17	0	0	1

	-3	18	0	0	2

	-4	18	0	0	1

	-3	18	0	0	0

	-4	18	0	0	1

	-5	18	0	0	1

	-5	19	0	0	2

	-5	20	0	0	2

	-6	20	0	0	1

	-5	20	0	0	0

	-5	21	0	0	2

	-5	22	0	0	2

	-6	22	0	0	1

	-5	22	0	0	0

	-5	23	0	0	2

	-6	23	0	0	1

	-5	23	0	0	0

	-4	23	0	0	0

	-4	22	0	0	3

	-4	23	0	0	2

	-5	23	0	0	1

	-5	22	0	0	3

	-4	22	0	0	0

	-4	21	0	0	3

	-4	22	0	0	2

	-4	23	0	0	2

	-5	23	0	0	1

	-5	24	0	0	2

	-6	24	0	0	1

	-5	24	0	0	0

	-5	25	0	0	2

	-4	25	0	0	0

	-4	26	0	0	2

	-4	27	0	0	2

	-4	28	0	0	2

	-3	28	0	0	0

	-2	28	0	0	0

	-3	28	0	0	1

	-2	28	0	0	0

	-2	29	0	0	2

	-2	28	0	0	3

	-1	28	0	0	0

	-1	27	0	0	3

	-1	28	0	0	2

	-1	27	0	0	3

	0	27	0	0	0

	1	27	0	0	0

	1	28	0	0	2

	1	27	0	0	3

	1	26	0	0	3

	1	27	0	0	2

	1	26	0	0	3

	0	26	0	0	1

	-1	26	0	0	1

	-2	26	0	0	1

	-3	26	0	0	1

	-4	26	0	0	1

	-5	26	0	0	1

	-5	27	0	0	2

	-5	26	0	0	3

	-5	25	0	0	3

	-5	24	0	0	3

	-5	23	0	0	3

	-5	22	0	0	3

	-5	21	0	0	3

	-5	20	0	0	3

	-6	20	0	0	1

	-7	20	0	0	1

	-8	20	0	0	1

	-8	19	0	0	3

	-8	20	0	0	2

	-8	19	0	0	3

	-9	19	0	0	1

	-8	19	0	0	0

	-9	19	0	0	1

	-10	19	0	0	1

	-9	19	0	0	0

	-9	18	0	0	3

	-10	18	0	0	1

	-10	19	0	0	2

	-10	20	0	0	2

	-10	21	0	0	2

	-9	21	0	0	0

	-8	21	0	0	0

	-7	21	0	0	0

	-7	20	0	0	3

	-6	20	0	0	0

	-6	19	0	0	3

	-7	19	0	0	1

	-6	19	0	0	0

	-5	19	0	0	0

	-5	18	0	0	3

	-5	17	0	0	3

	-6	17	0	0	1

	-6	16	0	0	3

	-6	17	0	0	2

	-6	18	0	0	2

	-7	18	0	0	1

	-7	19	0	0	2

	-8	19	0	0	1

	-9	19	0	0	1

	-10	19	0	0	1

	-10	18	0	0	3

	-10	17	0	0	3

	-10	16	0	0	3

	-10	17	0	0	2

	-11	17	0	0	1

	-10	17	0	0	0

	-11	17	0	0	1

	-11	18	0	0	2

	-11	17	0	0	3

	-10	17	0	0	0

	-10	16	0	0	3

	-10	15	0	0	3

	-10	16	0	0	2

	-9	16	0	0	0

	-9	15	0	0	3

	-10	15	0	0	1

	-10	14	0	0	3

	-9	14	0	0	0

	-10	14	0	0	1

	-11	14	0	0	1

	-11	15	0	0	2

	-11	14	0	0	3

	-12	14	0	0	1

	-12	13	0	0	3

	-12	12	0	0	3

	-13	12	0	0	1

	-13	11	0	0	3

	-12	11	0	0	0

	-12	12	0	0	2

	-12	11	0	0	3

	-11	11	0	0	0

	-12	11	0	0	1

	-13	11	0	0	1

	-12	11	0	0	0

	-12	12	0	0	2

	-13	12	0	0	1

	-13	11	0	0	3

	-14	11	0	0	1

	-15	11	0	0	1

	-15	12	0	0	2

	-15	13	0	0	2

	-15	14	0	0	2

	-15	13	0	0	3

	-16	13	0	0	1

	-15	13	0	0	0

	-15	12	0	0	3

	-14	12	0	0	0

	-13	12	0	0	0

	-13	11	0	0	3

	-12	11	0	0	0

	-12	10	0	0	3

	-11	10	0	0	0

	-11	11	0	0	2

	-12	11	0	0	1

	-13	11	0	0	1

	-13	10	0	0	3

	-12	10	0	0	0

	-12	11	0	0	2

	-11	11	0	0	0

	-11	10	0	0	3

	-10	10	0	0	0

	-11	10	0	0	1

	-11	11	0	0	2

	-12	11	0	0	1

	-13	11	0	0	1

	-13	10	0	0	3

	-14	10	0	0	1

	-15	10	0	0	1

	-15	9	0	0	3

	-14	9	0	0	0

	-14	10	0	0	2

	-13	10	0	0	0

	-13	9	0	0	3

	-14	9	0	0	1

	-14	8	0	0	3

	-13	8	0	0	0

	-12	8	0	0	0

	-11	8	0	0	0

	-11	9	0	0	2

	-10	9	0	0	0

	-9	9	0	0	0

	-10	9	0	0	1

	-9	9	0	0	0

	-9	10	0	0	2

	-10	10	0	0	1

	-9	10	0	0	0

	-9	9	0	0	3

	-9	10	0	0	2

	-9	11	0	0	2

	-9	10	0	0	3

	-9	9	0	0	3

	-10	9	0	0	1

	-9	9	0	0	0

	-9	8	0	0	3

	-9	9	0	0	2

	-8	9	0	0	0

	-9	9	0	0	1

	-8	9	0	0	0

	-7	9	0	0	0

	-8	9	0	0	1

	-8	10	0	0	2

	-8	11	0	0	2

	-7	11	0	0	0

	-8	11	0	0	1

	-8	10	0	0	3

	-8	11	0	0	2

	-8	10	0	0	3

	-8	9	0	0	3

	-7	9	0	0	0

	-7	8	0	0	3

	-7	7	0	0	3

	-8	7	0	0	1

	-8	6	0	0	3

	-8	7	0	0	2

	-8	8	0	0	2

	-8	9	0	0	2

	-9	9	0	0	1

	-9	10	0	0	2

	-9	9	0	0	3

	-10	9	0	0	1

	-10	10	0	0	2

	-10	11	0	0	2

	-11	11	0	0	1

	-11	10	0	0	3

	-12	10	0	0	1

	-12	11	0	0	2

	-13	11	0	0	1

	-13	10	0	0	3

	-14	10	0	0	1

	-13	10	0	0	0

	-13	9	0	0	3

	-13	8	0	0	3

	-13	7	0	0	3

	-14	7	0	0	1

	-15	7	0	0	1

	-14	7	0	0	0

	-14	6	0	0	3

	-14	7	0	0	2

	-14	8	0	0	2

	-14	9	0	0	2

	-14	10	0	0	2

	-14	9	0	0	3

	-15	9	0	0	1

	-14	9	0	0	0

	-14	10	0	0	2

	-13	10	0	0	0

	-13	11	0	0	2

	-14	11	0	0	1

	-13	11	0	0	0

	-14	11	0	0	1

	-15	11	0	0	1

	-15	10	0	0	3

	-16	10	0	0	1

	-15	10	0	0	0

	-15	9	0	0	3

	-16	9	0	0	1

	-15	9	0	0	0

	-16	9	0	0	1

	-16	8	0	0	3

	-17	8	0	0	1

	-17	9	0	0	2

	-16	9	0	0	0

	-16	8	0	0	3

	-16	7	0	0	3

	-16	8	0	0	2

	-16	9	0	0	2

	-16	10	0	0	2

	-16	11	0	0	2

	-16	12	0	0	2

	-15	12	0	0	0

	-15	13	0	0	2

	-15	14	0	0	2

	-15	15	0	0	2

	-15	14	0	0	3

	-15	13	0	0	3

	-16	13	0	0	1

	-17	13	0	0	1

	-17	14	0	0	2

	-16	14	0	0	0

	-17	14	0	0	1

	-17	13	0	0	3

	-18	13	0	0	1

	-17	13	0	0	0

	-16	13	0	0	0

	-16	14	0	0	2

	-15	14	0	0	0

	-15	15	0	0	2

	-15	14	0	0	3

	-14	14	0	0	0

	-14	13	0	0	3

	-15	13	0	0	1

	-16	13	0	0	1

	-15	13	0	0	0

	-14	13	0	0	0

	-14	14	0	0	2

	-14	13	0	0	3

	-13	13	0	0	0

	-12	13	0	0	0

	-12	14	0	0	2

	-13	14	0	0	1

	-13	15	0	0	2

	-13	16	0	0	2

	-14	16	0	0	1

	-14	17	0	0	2

	-14	18	0	0	2

	-15	18	0	0	1

	-16	18	0	0	1

	-16	17	0	0	3

	-16	18	0	0	2

	-16	17	0	0	3

	-16	16	0	0	3

	-15	16	0	0	0

	-16	16	0	0	1

	-15	16	0	0	0

	-16	16	0	0	1

	-16	17	0	0	2

	-17	17	0	0	1

	-17	16	0	0	3

	-18	16	0	0	1

	-18	15	0	0	3

	-18	14	0	0	3

	-19	14	0	0	1

	-19	13	0	0	3

	-19	14	0	0	2

	-19	15	0	0	2

	-19	16	0	0	2

	-19	17	0	0	2

	-20	17	0	0	1

	-21	17	0	0	1

	-21	16	0	0	3

	-20	16	0	0	0

	-21	16	0	0	1

	-20	16	0	0	0

	-20	17	0	0	2

	-21	17	0	0	1

	-21	18	0	0	2

	-20	18	0	0	0

	-21	18	0	0	1

	-20	18	0	0	0

	-19	18	0	0	0

	-18	18	0	0	0

	-18	17	0	0	3

	-18	16	0	0	3

	-19	16	0	0	1

	-19	15	0	0	3

	-18	15	0	0	0

	-17	15	0	0	0

	-17	14	0	0	3

	-17	15	0	0	2

	-17	14	0	0	3

	-17	15	0	0	2

	-17	16	0	0	2

	-16	16	0	0	0

	-15	16	0	0	0

	-15	15	0	0	3

	-15	14	0	0	3

	-15	15	0	0	2

	-15	16	0	0	2

	-16	16	0	0	1

	-16	15	0	0	3

	-15	15	0	0	0

	-15	14	0	0	3

	-14	14	0	0	0

	-13	14	0	0	0

	-12	14	0	0	0

	-11	14	0	0	0

	-12	14	0	0	1

	-11	14	0	0	0

	-11	13	0	0	3

	-10	13	0	0	0

	-10	14	0	0	2

	-10	13	0	0	3

	-10	12	0	0	3

	-11	12	0	0	1

	-12	12	0	0	1

	-12	11	0	0	3

	-12	10	0	0	3

	-11	10	0	0	0

	-11	11	0	0	2

	-11	10	0	0	3

	-12	10	0	0	1

	-11	10	0	0	0

	-12	10	0	0	1

	-11	10	0	0	0

	-10	10	0	0	0

	-10	11	0	0	2

	-9	11	0	0	0

	-9	10	0	0	3

	-9	9	0	0	3

	-8	9	0	0	0

	-7	9	0	0	0

	-6	9	0	0	0

	-7	9	0	0	1

	-6	9	0	0	0

	-5	9	0	0	0

	-5	10	0	0	2

	-4	10	0	0	0

	-5	10	0	0	1

	-6	10	0	0	1

	-6	11	0	0	2

	-5	11	0	0	0

	-5	12	0	0	2

	-5	13	0	0	2

	-4	13	0	0	0

	-5	13	0	0	1

	-6	13	0	0	1

	-5	13	0	0	0

	-4	13	0	0	0

	-4	14	0	0	2

	-5	14	0	0	1

	-6	14	0	0	1

	-5	14	0	0	0

	-4	14	0	0	0

	-4	15	0	0	2

	-5	15	0	0	1

	-5	14	0	0	3

	-5	15	0	0	2

	-5	14	0	0	3

	-6	14	0	0	1

	-7	14	0	0	1

	-6	14	0	0	0

	-6	15	0	0	2

	-6	16	0	0	2

	-6	15	0	0	3

	-7	15	0	0	1

	-7	14	0	0	3

	-7	15	0	0	2

	-7	16	0	0	2

	-7	15	0	0	3

	-7	16	0	0	2

	-8	16	0	0	1

	-9	16	0	0	1

	-8	16	0	0	0

	-7	16	0	0	0

	-8	16	0	0	1

	-8	17	0	0	2

	-8	16	0	0	3

	-8	15	0	0	3

	-8	14	0	0	3

	-8	15	0	0	2

	-8	14	0	0	3

	-8	13	0	0	3

	-8	12	0	0	3

	-7	12	0	0	0

	-7	13	0	0	2

	-7	14	0	0	2

	-6	14	0	0	0

	-5	14	0	0	0

	-5	15	0	0	2

	-5	14	0	0	3

	-5	15	0	0	2

	-5	14	0	0	3

	-6	14	0	0	1

	-7	14	0	0	1

	-6	14	0	0	0

	-6	15	0	0	2

	-7	15	0	0	1

	-7	16	0	0	2

	-7	17	0	0	2

	-7	18	0	0	2

	-7	17	0	0	3

	-7	16	0	0	3

	-6	16	0	0	0

	-5	16	0	0	0

	-6	16	0	0	1

	-6	17	0	0	2

	-6	16	0	0	3

	-6	17	0	0	2

	-6	16	0	0	3

	-6	15	0	0	3

	-6	16	0	0	2

	-6	15	0	0	3

	-7	15	0	0	1

	-7	16	0	0	2

	-8	16	0	0	1

	-8	17	0	0	2

	-7	17	0	0	0

	-7	16	0	0	3

	-8	16	0	0	1

	-8	17	0	0	2

	-8	18	0	0	2

	-8	17	0	0	3

	-7	17	0	0	0

	-7	18	0	0	2

	-7	19	0	0	2

	-6	19	0	0	0

	-5	19	0	0	0

	-4	19	0	0	0

	-4	20	0	0	2

	-3	20	0	0	0

	-2	20	0	0	0

	-2	21	0	0	2

	-3	21	0	0	1

	-3	22	0	0	2

	-2	22	0	0	0

	-2	21	0	0	3

	-2	22	0	0	2

	-3	22	0	0	1

	-4	22	0	0	1

	-5	22	0	0	1

	-6	22	0	0	1

	-6	21	0	0	3

	-5	21	0	0	0

	-5	22	0	0	2

	-5	21	0	0	3

	-5	20	0	0	3

	-5	21	0	0	2

	-5	20	0	0	3

	-5	21	0	0	2

	-5	20	0	0	3

	-6	20	0	0	1

	-6	21	0	0	2

	-6	20	0	0	3

	-7	20	0	0	1

	-7	21	0	0	2

	-8	21	0	0	1

	-8	22	0	0	2

	-7	22	0	0	0

	-7	23	0	0	2

	-7	24	0	0	2

	-8	24	0	0	1

	-8	25	0	0	2

	-8	26	0	0	2

	-9	26	0	0	1

	-9	25	0	0	3

	-9	26	0	0	2

	-8	26	0	0	0

	-8	25	0	0	3

	-7	25	0	0	0

	-8	25	0	0	1

	-7	25	0	0	0

	-7	26	0	0	2

	-8	26	0	0	1

	-8	27	0	0	2

	-7	27	0	0	0

	-7	28	0	0	2

	-7	27	0	0	3

	-8	27	0	0	1

	-8	26	0	0	3

	-9	26	0	0	1

	-9	25	0	0	3

	-10	25	0	0	1

	-9	25	0	0	0

	-9	26	0	0	2

	-9	27	0	0	2

	-9	26	0	0	3

	-9	25	0	0	3

	-9	24	0	0	3

	-9	25	0	0	2

	-9	26	0	0	2

	-9	25	0	0	3

	-8	25	0	0	0

	-8	26	0	0	2

	-7	26	0	0	0

	-8	26	0	0	1

	-8	27	0	0	2

	-9	27	0	0	1

	-8	27	0	0	0

	-9	27	0	0	1

	-8	27	0	0	0

	-8	26	0	0	3

	-9	26	0	0	1

	-9	27	0	0	2

	-9	26	0	0	3

	-8	26	0	0	0

	-7	26	0	0	0

	-7	27	0	0	2

	-7	28	0	0	2

	-8	28	0	0	1

	-8	27	0	0	3

	-9	27	0	0	1

	-8	27	0	0	0

	-8	26	0	0	3

	-8	25	0	0	3

	-7	25	0	0	0

	-6	25	0	0	0

	-6	26	0	0	2

	-5	26	0	0	0

	-5	25	0	0	3

	-5	26	0	0	2

	-5	25	0	0	3

	-6	25	0	0	1

	-7	25	0	0	1

	-6	25	0	0	0

	-6	26	0	0	2

	-6	27	0	0	2

	-5	27	0	0	0

	-5	28	0	0	2

	-5	29	0	0	2

	-6	29	0	0	1

	-6	28	0	0	3

	-7	28	0	0	1

	-8	28	0	0	1

	-9	28	0	0	1

	-8	28	0	0	0

	-8	29	0	0	2

	-8	28	0	0	3

	-8	29	0	0	2

	-8	30	0	0	2

	-7	30	0	0	0

	-7	31	0	0	2

	-7	30	0	0	3

	-6	30	0	0	0

	-6	29	0	0	3

	-7	29	0	0	1

	-6	29	0	0	0

	-6	28	0	0	3

	-5	28	0	0	0

	-6	28	0	0	1

	-7	28	0	0	1

	-7	27	0	0	3

	-7	28	0	0	2

	-7	29	0	0	2

	-6	29	0	0	0

	-7	29	0	0	1

	-6	29	0	0	0

	-5	29	0	0	0

	-6	29	0	0	1

	-6	30	0	0	2

	-6	29	0	0	3

	-7	29	0	0	1

	-8	29	0	0	1

	-8	30	0	0	2

	-9	30	0	0	1

	-8	30	0	0	0

	-7	30	0	0	0

	-7	29	0	0	3

	-7	30	0	0	2

	-7	31	0	0	2

	-7	30	0	0	3

	-7	31	0	0	2

	-7	32	0	0	2

	-8	32	0	0	1

	-9	32	0	0	1

	-9	33	0	0	2

	-10	33	0	0	1

	-10	34	0	0	2

	-10	33	0	0	3

	-11	33	0	0	1

	-10	33	0	0	0

	-11	33	0	0	1

	-11	32	0	0	3

	-11	31	0	0	3

	-11	32	0	0	2

	-11	33	0	0	2

	-11	32	0	0	3

	-10	32	0	0	0

	-9	32	0	0	0

	-10	32	0	0	1

	-9	32	0	0	0

	-9	33	0	0	2

	-9	34	0	0	2

	-10	34	0	0	1

	-10	35	0	0	2

	-10	36	0	0	2

	-9	36	0	0	0

	-8	36	0	0	0

	-8	35	0	0	3

	-8	34	0	0	3

	-7	34	0	0	0

	-8	34	0	0	1

	-8	35	0	0	2

	-7	35	0	0	0

	-8	35	0	0	1

	-8	34	0	0	3

	-8	35	0	0	2

	-8	36	0	0	2

	-9	36	0	0	1

	-10	36	0	0	1

	-9	36	0	0	0

	-9	35	0	0	3

	-10	35	0	0	1

	-10	34	0	0	3

	-11	34	0	0	1

	-10	34	0	0	0

	-10	33	0	0	3

	-10	32	0	0	3

	-10	31	0	0	3

	-9	31	0	0	0

	-9	30	0	0	3

	-9	29	0	0	3

	-10	29	0	0	1

	-9	29	0	0	0

	-8	29	0	0	0

	-8	28	0	0	3

	-9	28	0	0	1

	-9	29	0	0	2

	-8	29	0	0	0

	-9	29	0	0	1

	-9	30	0	0	2

	-9	29	0	0	3

	-9	28	0	0	3

	-9	27	0	0	3

	-8	27	0	0	0

	-9	27	0	0	1

	-9	28	0	0	2

	-8	28	0	0	0

	-8	27	0	0	3

	-7	27	0	0	0

	-6	27	0	0	0

	-7	27	0	0	1

	-6	27	0	0	0

	-5	27	0	0	0

	-6	27	0	0	1

	-7	27	0	0	1

	-7	26	0	0	3

	-8	26	0	0	1

	-7	26	0	0	0

	-8	26	0	0	1

	-8	27	0	0	2

	-8	26	0	0	3

	-7	26	0	0	0

	-7	25	0	0	3

	-7	24	0	0	3

	-7	23	0	0	3

	-7	24	0	0	2

	-7	25	0	0	2

	-7	24	0	0	3

	-7	23	0	0	3

	-6	23	0	0	0

	-7	23	0	0	1

	-7	24	0	0	2

	-7	23	0	0	3

	-7	24	0	0	2

	-7	23	0	0	3

	-6	23	0	0	0

	-6	24	0	0	2

	-6	23	0	0	3

	-7	23	0	0	1

	-7	22	0	0	3

	-7	21	0	0	3

	-7	20	0	0	3

	-7	19	0	0	3

	-8	19	0	0	1

	-9	19	0	0	1

	-8	19	0	0	0

	-7	19	0	0	0

	-6	19	0	0	0

	-7	19	0	0	1

	-7	20	0	0	2

	-8	20	0	0	1

	-8	19	0	0	3

	-9	19	0	0	1

	-9	18	0	0	3

	-10	18	0	0	1

	-11	18	0	0	1

	-11	19	0	0	2

	-10	19	0	0	0

	-10	18	0	0	3

	-11	18	0	0	1

	-11	17	0	0	3

	-12	17	0	0	1

	-12	18	0	0	2

	-12	19	0	0	2

	-11	19	0	0	0

	-11	20	0	0	2

	-11	21	0	0	2

	-11	22	0	0	2

	-11	23	0	0	2

	-11	22	0	0	3

	-12	22	0	0	1

	-12	21	0	0	3

	-12	22	0	0	2

	-12	21	0	0	3

	-11	21	0	0	0

	-11	20	0	0	3

	-11	21	0	0	2

	-11	20	0	0	3

	-11	19	0	0	3

	-12	19	0	0	1

	-13	19	0	0	1

	-13	18	0	0	3

	-13	17	0	0	3

	-13	18	0	0	2

	-13	19	0	0	2

	-13	18	0	0	3

	-12	18	0	0	0

	-13	18	0	0	1

	-13	19	0	0	2

	-13	18	0	0	3

	-12	18	0	0	0

	-12	19	0	0	2

	-11	19	0	0	0

	-11	18	0	0	3

	-11	17	0	0	3

	-12	17	0	0	1

	-11	17	0	0	0

	-12	17	0	0	1

	-12	18	0	0	2

	-13	18	0	0	1

	-12	18	0	0	0

	-13	18	0	0	1

	-13	19	0	0	2

	-12	19	0	0	0

	-12	20	0	0	2

	-11	20	0	0	0

	-11	21	0	0	2

	-10	21	0	0	0

	-9	21	0	0	0

	-9	20	0	0	3

	-8	20	0	0	0

	-9	20	0	0	1

	-10	20	0	0	1

	-11	20	0	0	1

	-10	20	0	0	0

	-10	19	0	0	3

	-10	20	0	0	2

	-10	21	0	0	2

	-11	21	0	0	1

	-11	22	0	0	2

	-11	21	0	0	3

	-11	22	0	0	2

	-10	22	0	0	0

	-11	22	0	0	1

	-11	21	0	0	3

	-12	21	0	0	1

	-12	20	0	0	3

	-13	20	0	0	1

	-12	20	0	0	0

	-12	21	0	0	2

	-12	22	0	0	2

	-13	22	0	0	1

	-13	23	0	0	2

	-13	22	0	0	3

	-12	22	0	0	0

	-13	22	0	0	1

	-13	21	0	0	3

	-13	22	0	0	2

	-13	23	0	0	2

	-14	23	0	0	1

	-14	22	0	0	3

	-14	23	0	0	2

	-13	23	0	0	0

	-12	23	0	0	0

	-12	24	0	0	2

	-12	23	0	0	3

	-13	23	0	0	1

	-14	23	0	0	1

	-13	23	0	0	0

	-12	23	0	0	0

	-12	22	0	0	3

	-12	23	0	0	2

	-11	23	0	0	0

	-11	24	0	0	2

	-12	24	0	0	1

	-12	23	0	0	3

	-11	23	0	0	0

	-10	23	0	0	0

	-10	22	0	0	3

	-10	23	0	0	2

	-11	23	0	0	1

	-10	23	0	0	0

	-10	24	0	0	2

	-10	23	0	0	3

	-9	23	0	0	0

	-9	24	0	0	2

	-8	24	0	0	0

	-9	24	0	0	1

	-10	24	0	0	1

	-10	23	0	0	3

	-10	22	0	0	3

	-10	23	0	0	2

	-11	23	0	0	1

	-11	22	0	0	3

	-12	22	0	0	1

	-13	22	0	0	1

	-13	21	0	0	3

	-13	22	0	0	2

	-13	23	0	0	2

	-13	24	0	0	2

	-13	23	0	0	3

	-12	23	0	0	0

	-11	23	0	0	0

	-11	22	0	0	3

	-11	23	0	0	2

	-12	23	0	0	1

	-13	23	0	0	1

	-13	24	0	0	2

	-13	23	0	0	3

	-13	24	0	0	2

	-14	24	0	0	1

	-15	24	0	0	1

	-15	23	0	0	3

	-15	24	0	0	2

	-15	25	0	0	2

	-16	25	0	0	1

	-16	26	0	0	2

	-17	26	0	0	1

	-18	26	0	0	1

	-18	27	0	0	2

	-18	28	0	0	2

	-18	27	0	0	3

	-19	27	0	0	1

	-18	27	0	0	0

	-18	26	0	0	3

	-17	26	0	0	0

	-17	27	0	0	2

	-17	28	0	0	2

	-17	27	0	0	3

	-17	28	0	0	2

	-16	28	0	0	0

	-17	28	0	0	1

	-16	28	0	0	0

	-16	29	0	0	2

	-16	28	0	0	3

	-16	29	0	0	2

	-17	29	0	0	1

	-17	28	0	0	3

	-18	28	0	0	1

	-18	27	0	0	3

	-19	27	0	0	1

	-19	28	0	0	2

	-19	29	0	0	2

	-19	30	0	0	2

	-19	31	0	0	2

	-19	32	0	0	2

	-19	31	0	0	3

